split_source,source_row_id,review_text,review_text_clean
train,648,No fashion sense. Someone is be sent to fashion school. The writer's need half a brain because the articles are horrible also.  What happened to my GQ,No fashion sense. Someone is be sent to fashion school. The writer's need half a brain because the articles are horrible also. What happened to my GQ
train,652,"The premier Anti-Cop, Anti-Military, Anti-American LGBTQ ""Queer"" magazine in America.
But the pages do make good paper to wipe one's behind.","The premier Anti-Cop, Anti-Military, Anti-American LGBTQ ""Queer"" magazine in America. But the pages do make good paper to wipe one's behind."
train,653,Mindless moronic crap for the socially insecure or narcissistic nitwit.  A gift subscription that I wouldn't wipe my ass with.  Great paper for the bottom of a birdcage....,Mindless moronic crap for the socially insecure or narcissistic nitwit. A gift subscription that I wouldn't wipe my ass with. Great paper for the bottom of a birdcage....
train,657,Redbook magazine is not what it used to be.  Good thing I got it cheap.  Don't bother with this one.,Redbook magazine is not what it used to be. Good thing I got it cheap. Don't bother with this one.
train,659,"GQ used to have class. I love this magazine.
 Lately, it has become nothing more than a platform to promote the radical socialist agenda of Obama.","GQ used to have class. I love this magazine. Lately, it has become nothing more than a platform to promote the radical socialist agenda of Obama."
train,661,I just got through reading my first issue and I absolutely loved it.  I plan on renewing at the end of the subscription.,I just got through reading my first issue and I absolutely loved it. I plan on renewing at the end of the subscription.
train,667,I have subscribed to this magazine for several years now and it is always a good read.  Lots of great features and quite a good price.,I have subscribed to this magazine for several years now and it is always a good read. Lots of great features and quite a good price.
train,668,Using this Amazon app for signing up my Kindle Fire is a labyrinth of dead ends and nonsequiturs. Please improve. I can't believe that there are so many issues ,Using this Amazon app for signing up my Kindle Fire is a labyrinth of dead ends and nonsequiturs. Please improve. I can't believe that there are so many issues
train,677,Just beautiful.  The pages display wonderful images that take me back home.  The price is extremely affordable.  I highly recommend subscription.,Just beautiful. The pages display wonderful images that take me back home. The price is extremely affordable. I highly recommend subscription.
train,680,"Love it! Overall, the product was what I was looking for.  Thank you very much, again, for the this product.","Love it! Overall, the product was what I was looking for. Thank you very much, again, for the this product."
train,691,I ordered this magazine along with another.  The other magazine came one month before this one.  I don't understand .....why so late.,I ordered this magazine along with another. The other magazine came one month before this one. I don't understand .....why so late.
train,692,This is a good magazine with quite a few great ideals and cute updates for around the house.  I would recommend it to all.,This is a good magazine with quite a few great ideals and cute updates for around the house. I would recommend it to all.
train,693,The New Yorker is an amazing publication.  I've read it for years.,The New Yorker is an amazing publication. I've read it for years.
train,694,"We think that GQ still has alot to offer men looking to stay on top of the fashion trends, they always have a fresh new attitude and look

[...]","We think that GQ still has alot to offer men looking to stay on top of the fashion trends, they always have a fresh new attitude and look [...]"
train,696,"I've taken the Country Living Magazine
for over 30 years and love it.
Love the variety of things that it provides
the reader.",I've taken the Country Living Magazine for over 30 years and love it. Love the variety of things that it provides the reader.
train,700,"I love this magazine, and loved getting it for such a bargain!  I'd love to subscribe, again sometime!  Waiting for another deal!","I love this magazine, and loved getting it for such a bargain! I'd love to subscribe, again sometime! Waiting for another deal!"
